Date,Product,Region,Sales,Year,Month,Month_Name,Day,DayOfWeek,Day_Name,Quarter,DayOfYear,WeekOfYear,Is_Weekend,Is_Monday,Is_Friday,Is_Month_Start,Is_Month_End,Is_Q4,Is_December,Days_Since_Start,Lag_1,Lag_7,Lag_14,Lag_30,MA_7,MA_14,MA_30,Std_7
2023-10-02,Electronics,East,1801.12,2023,10,October,2,0,Monday,4,275,40,0,1,0,1,0,1,0,1004,2029.45,1673.23,1574.52,1794.63,1729.3042857142857,1737.9935714285714,1726.6453333333334,162.54761516318217
2023-10-03,Electronics,East,1758.99,2023,10,October,3,1,Tuesday,4,276,40,0,0,0,1,0,1,0,1005,1801.12,1797.22,1780.92,1991.16,1747.5742857142857,1754.1792857142857,1726.8616666666667,162.38174372520473
2023-10-04,Electronics,East,1628.89,2023,10,October,4,2,Wednesday,4,277,40,0,0,0,1,0,1,0,1006,1758.99,1564.85,1705.69,1822.45,1742.112857142857,1752.612857142857,1719.1226666666666,161.0713171977229
2023-10-05,Electronics,East,1851.54,2023,10,October,5,3,Thursday,4,278,40,0,0,0,1,0,1,0,1007,1628.89,1560.51,1711.82,1622.22,1751.2614285714285,1747.127142857143,1712.6706666666666,150.81734851894754
2023-10-06,Electronics,East,1740.89,2023,10,October,6,4,Friday,4,279,40,0,0,1,0,0,1,0,1008,1851.54,1690.32,1739.42,1623.5,1792.837142857143,1757.107142857143,1720.3146666666667,127.83136022566241
2023-10-07,Electronics,East,2071.63,2023,10,October,7,5,Saturday,4,280,40,1,0,0,0,0,1,0,1009,1740.89,1789.55,1941.31,1677.47,1800.0614285714287,1757.212142857143,1724.2276666666667,122.38501330208952
2023-10-08,Electronics,East,1805.31,2023,10,October,8,6,Sunday,4,281,40,1,0,0,0,0,1,0,1010,2071.63,2029.45,1773.1,1677.03,1840.3585714285712,1766.5207142857141,1737.3663333333332,159.23804491270144
2023-10-09,Electronics,East,1777.41,2023,10,October,9,0,Monday,4,282,41,0,1,0,0,0,1,0,1011,1805.31,1801.12,1673.23,1916.96,1808.3385714285716,1768.8214285714287,1741.6423333333335,135.6689603936214
2023-10-10,Electronics,East,1877.89,2023,10,October,10,1,Tuesday,4,283,41,0,0,0,0,0,1,0,1012,1777.41,1758.99,1797.22,1896.2,1804.9514285714286,1776.2628571428572,1736.9906666666668,136.17425141200272
2023-10-11,Electronics,East,1846.55,2023,10,October,11,2,Wednesday,4,284,41,0,0,0,0,0,1,0,1013,1877.89,1628.89,1564.85,1396.63,1821.9371428571428,1782.0249999999999,1736.3803333333333,136.89931905288367
2023-10-12,Electronics,East,1878.3,2023,10,October,12,3,Thursday,4,285,41,0,0,0,0,0,1,0,1014,1846.55,1851.54,1560.51,1743.29,1853.0314285714287,1802.1464285714285,1751.3776666666668,107.2529350691763
2023-10-13,Electronics,East,1722.16,2023,10,October,13,4,Friday,4,286,41,0,0,1,0,0,1,0,1015,1878.3,1740.89,1690.32,1736.35,1856.8542857142857,1824.845714285714,1755.878,107.66702464189622
2023-10-14,Electronics,East,2015.96,2023,10,October,14,5,Saturday,4,287,41,1,0,0,0,0,1,0,1016,1722.16,2071.63,1789.55,1547.79,1854.1785714285713,1827.1200000000001,1755.405,111.20390287344365
2023-10-15,Electronics,East,1970.14,2023,10,October,15,6,Sunday,4,288,41,1,0,0,0,0,1,0,1017,2015.96,1805.31,2029.45,1602.03,1846.2257142857143,1843.2921428571428,1771.0106666666666,93.66893772878298
2023-10-16,Electronics,East,1679.95,2023,10,October,16,0,Monday,4,289,42,0,1,0,0,0,1,0,1018,1970.14,1777.41,1801.12,1683.12,1869.7728571428572,1839.0557142857142,1783.281,102.01519359296536
2023-10-17,Electronics,East,1681.89,2023,10,October,17,1,Tuesday,4,290,42,0,0,0,0,0,1,0,1019,1679.95,1877.89,1758.99,1736.62,1855.8500000000001,1830.4007142857142,1783.1753333333334,121.5095993464464
2023-10-18,Electronics,East,1739.04,2023,10,October,18,2,Wednesday,4,291,42,0,0,0,0,0,1,0,1020,1681.89,1846.55,1628.89,1574.52,1827.8500000000001,1824.8935714285715,1781.3509999999999,137.15916326176344
2023-10-19,Electronics,East,1718.88,2023,10,October,19,3,Thursday,4,292,42,0,0,0,0,0,1,0,1021,1739.04,1878.3,1851.54,1780.92,1812.4914285714283,1832.7614285714285,1786.835,140.690050871716
2023-10-20,Electronics,East,1694.65,2023,10,October,20,4,Friday,4,293,42,0,0,1,0,0,1,0,1022,1718.88,1722.16,1740.89,1705.69,1789.717142857143,1823.2857142857142,1784.767,141.1640873492371
2023-10-21,Electronics,East,2003.99,2023,10,October,21,5,Saturday,4,294,42,1,0,0,0,0,1,0,1023,1694.65,2015.96,2071.63,1711.82,1785.787142857143,1819.982857142857,1784.3990000000001,143.7181716316452
2023-10-22,Electronics,East,1962.73,2023,10,October,22,6,Sunday,4,295,42,1,0,0,0,0,1,0,1024,2003.99,1970.14,1805.31,1739.42,1784.0771428571427,1815.1514285714288,1794.138,140.55956693566972
2023-10-23,Electronics,East,1810.25,2023,10,October,23,0,Monday,4,296,43,0,1,0,0,0,1,0,1025,1962.73,1679.95,1777.41,1941.31,1783.0185714285715,1826.3957142857143,1801.5816666666667,138.94337196961163
2023-10-24,Electronics,East,1622.73,2023,10,October,24,1,Tuesday,4,297,43,0,0,0,0,0,1,0,1026,1810.25,1681.89,1877.89,1773.1,1801.6328571428571,1828.7414285714287,1797.213,131.35482641992937
2023-10-25,Electronics,East,1617.97,2023,10,October,25,2,Wednesday,4,298,43,0,0,0,0,1,1,0,1027,1622.73,1739.04,1846.55,1673.23,1793.1814285714286,1810.5157142857145,1792.2006666666666,141.8287914386659
2023-10-26,Electronics,East,1801.37,2023,10,October,26,3,Thursday,4,299,43,0,0,0,0,1,1,0,1028,1617.97,1718.88,1878.3,1797.22,1775.8857142857141,1794.1885714285715,1790.3586666666667,156.18695782695238
2023-10-27,Electronics,East,1742.57,2023,10,October,27,4,Friday,4,300,43,0,0,1,0,1,1,0,1029,1801.37,1694.65,1722.16,1564.85,1787.67,1788.6935714285717,1790.497,154.26919459179197
2023-10-28,Electronics,East,1953.24,2023,10,October,28,5,Saturday,4,301,43,1,0,0,0,1,1,0,1030,1742.57,2003.99,2015.96,1560.51,1794.5157142857145,1790.1514285714286,1796.421,150.46990251178133
2023-10-29,Electronics,East,1984.95,2023,10,October,29,6,Sunday,4,302,43,1,0,0,0,1,1,0,1031,1953.24,1962.73,1970.14,1690.32,1787.2657142857145,1785.6714285714286,1809.512,139.51889619416528
2023-10-30,Electronics,East,1743.51,2023,10,October,30,0,Monday,4,303,44,0,1,0,0,1,1,0,1032,1984.95,1810.25,1679.95,1789.55,1790.44,1786.7292857142857,1819.3329999999999,144.34562861410174
2023-10-31,Electronics,East,1758.1,2023,10,October,31,1,Tuesday,4,304,44,0,0,0,0,1,1,0,1033,1743.51,1622.73,1681.89,2029.45,1780.9057142857143,1791.2692857142858,1817.7983333333332,145.02162687649349
2023-11-01,Electronics,East,1819.01,2023,11,November,1,2,Wednesday,4,305,44,0,0,0,1,0,1,0,1034,1758.1,1617.97,1739.04,1801.12,1800.2442857142855,1796.712857142857,1808.7533333333333,128.49793459522354
2023-11-02,Electronics,East,1804.13,2023,11,November,2,3,Thursday,4,306,44,0,0,0,1,0,1,0,1035,1819.01,1801.37,1718.88,1758.99,1828.9642857142858,1802.425,1809.3496666666665,100.3532786139638
2023-11-03,Electronics,East,1986.24,2023,11,November,3,4,Friday,4,307,44,0,0,1,1,0,1,0,1036,1804.13,1742.57,1694.65,1628.89,1829.3585714285714,1808.5142857142855,1810.8543333333332,100.23214062508158
2023-11-04,Electronics,East,2039.13,2023,11,November,4,5,Saturday,4,308,44,1,0,0,1,0,1,0,1037,1986.24,1953.24,2003.99,1851.54,1864.1685714285716,1829.342142857143,1822.766,107.14185758899112
2023-11-05,Electronics,East,2249.42,2023,11,November,5,6,Sunday,4,309,44,1,0,0,1,0,1,0,1038,2039.13,1984.95,1962.73,1740.89,1876.4385714285713,1831.8521428571428,1829.019,122.81434341158906
2023-11-06,Electronics,East,1755.95,2023,11,November,6,0,Monday,4,310,45,0,1,0,0,0,1,0,1039,2249.42,1743.51,1810.25,2071.63,1914.2199999999998,1852.33,1845.97,186.12206532273626
2023-11-07,Electronics,East,1890.19,2023,11,November,7,1,Tuesday,4,311,45,0,0,0,0,0,1,0,1040,1755.95,1758.1,1622.73,1805.31,1915.9971428571428,1848.4514285714286,1835.4473333333335,184.27059828002163
2023-11-08,Electronics,East,1751.66,2023,11,November,8,2,Wednesday,4,312,45,0,0,0,0,0,1,0,1041,1890.19,1819.01,1617.97,1777.41,1934.867142857143,1867.5557142857142,1838.2766666666664,171.7439387299511
2023-11-09,Electronics,East,1860.64,2023,11,November,9,3,Thursday,4,313,45,0,0,0,0,0,1,0,1042,1751.66,1804.13,1801.37,1877.89,1925.2457142857145,1877.1049999999998,1837.4183333333335,180.9557309451837
2023-11-10,Electronics,East,1838.23,2023,11,November,10,4,Friday,4,314,45,0,0,1,0,0,1,0,1043,1860.64,1986.24,1742.57,1846.55,1933.3185714285714,1881.3385714285716,1836.8433333333335,175.84014723877303
2023-11-11,Electronics,East,2158.29,2023,11,November,11,5,Saturday,4,315,45,1,0,0,0,0,1,0,1044,1838.23,2039.13,1953.24,1878.3,1912.1742857142856,1888.1714285714286,1836.566,177.308646795841
2023-11-12,Electronics,East,2045.38,2023,11,November,12,6,Sunday,4,316,45,1,0,0,0,0,1,0,1045,2158.29,2249.42,1984.95,1722.16,1929.197142857143,1902.8178571428575,1845.8990000000001,196.23832667739458
2023-11-13,Electronics,East,2001.45,2023,11,November,13,0,Monday,4,317,46,0,1,0,0,0,1,0,1046,2045.38,1755.95,1743.51,2015.96,1900.0485714285714,1907.1342857142859,1856.673,150.5906087630296
2023-11-14,Electronics,East,1952.37,2023,11,November,14,1,Tuesday,4,318,46,0,0,0,0,0,1,0,1047,2001.45,1890.19,1758.1,1970.14,1935.1200000000001,1925.5585714285714,1856.1893333333333,139.6262895494052
2023-11-15,Electronics,East,1805.52,2023,11,November,15,2,Wednesday,4,319,46,0,0,0,0,0,1,0,1048,1952.37,1751.66,1819.01,1679.95,1944.0028571428572,1939.435,1855.5970000000002,138.2627486242911
2023-11-16,Electronics,East,1818.75,2023,11,November,16,3,Thursday,4,320,46,0,0,0,0,0,1,0,1049,1805.52,1860.64,1804.13,1681.89,1951.6971428571428,1938.4714285714285,1859.7826666666665,126.79829043462676
2023-11-17,Electronics,East,1881.41,2023,11,November,17,4,Friday,4,321,46,0,0,1,0,0,1,0,1050,1818.75,1838.23,1986.24,1739.04,1945.712857142857,1939.5157142857145,1864.3446666666666,132.6648009978932
2023-11-18,Electronics,East,1924.37,2023,11,November,18,5,Saturday,4,322,46,1,0,0,0,0,1,0,1051,1881.41,2158.29,2039.13,1718.88,1951.8814285714288,1932.027857142857,1869.0903333333333,127.74690504125789
2023-11-19,Electronics,East,2128.79,2023,11,November,19,6,Sunday,4,323,46,1,0,0,0,0,1,0,1052,1924.37,2045.38,2249.42,1694.65,1918.4642857142858,1923.830714285714,1875.9399999999998,89.67633724626427
2023-11-20,Electronics,East,2017.83,2023,11,November,20,0,Monday,4,324,47,0,1,0,0,0,1,0,1053,2128.79,2001.45,1755.95,2003.99,1930.3799999999999,1915.2142857142858,1890.4113333333332,112.09110178779142
2023-11-21,Electronics,East,2075.6,2023,11,November,21,1,Tuesday,4,325,47,0,0,0,0,0,1,0,1054,2017.83,1952.37,1890.19,1962.73,1932.72,1933.92,1890.8726666666666,113.97713147820936
2023-11-22,Electronics,East,1819.01,2023,11,November,22,2,Wednesday,4,326,47,0,0,0,0,0,1,0,1055,2075.6,1805.52,1751.66,1810.25,1950.3242857142855,1947.1635714285715,1894.6349999999998,126.36185788667612
2023-11-23,Electronics,East,1914.21,2023,11,November,23,3,Thursday,4,327,47,0,0,0,0,0,1,0,1056,1819.01,1818.75,1860.64,1622.73,1952.2514285714285,1951.974285714286,1894.927,123.86355267371226
2023-11-24,Electronics,East,1900.99,2023,11,November,24,4,Friday,4,328,47,0,0,1,0,0,1,0,1057,1914.21,1881.41,1838.23,1617.97,1965.8885714285716,1955.8007142857143,1904.643,111.33717205387227
2023-11-25,Electronics,East,2109.64,2023,11,November,25,5,Saturday,4,329,47,1,0,0,0,1,1,0,1058,1900.99,1924.37,2158.29,1801.37,1968.6857142857145,1960.2835714285713,1914.077,109.08423562507075
2023-11-26,Electronics,East,1993.56,2023,11,November,26,6,Sunday,4,330,47,1,0,0,0,1,1,0,1059,2109.64,2128.79,2045.38,1742.57,1995.152857142857,1956.8085714285714,1924.3526666666667,118.60078930517632
2023-11-27,Electronics,East,1745.9,2023,11,November,27,0,Monday,4,331,48,0,1,0,0,1,1,0,1060,1993.56,2017.83,2001.45,1953.24,1975.8342857142854,1953.107142857143,1932.719,103.2215127540733
2023-11-28,Electronics,East,1846.96,2023,11,November,28,1,Tuesday,4,332,48,0,0,0,0,1,1,0,1061,1745.9,2075.6,1952.37,1984.95,1936.9871428571428,1934.8535714285715,1925.8076666666668,131.95360064738878
2023-11-29,Electronics,East,1836.47,2023,11,November,29,2,Wednesday,4,333,48,0,0,0,0,1,1,0,1062,1846.96,1819.01,1805.52,1743.51,1904.3242857142857,1927.3242857142857,1921.208,119.64798575504308
2023-11-30,Electronics,East,1850.91,2023,11,November,30,3,Thursday,4,334,48,0,0,0,0,1,1,0,1063,1836.47,1914.21,1818.75,1758.1,1906.8185714285714,1929.535,1924.3066666666668,117.73980457327627
2023-12-01,Electronics,East,1990.14,2023,12,December,1,4,Friday,4,335,48,0,0,1,1,0,1,1,1064,1850.91,1900.99,1881.41,1819.01,1897.7757142857142,1931.832142857143,1927.4003333333335,119.49525218701771
2023-12-02,Electronics,East,2188.23,2023,12,December,2,5,Saturday,4,336,48,1,0,0,1,0,1,1,1065,1990.14,2109.64,1924.37,1804.13,1910.5114285714285,1939.5985714285714,1933.1046666666666,124.53923912146448
2023-12-03,Electronics,East,2205.93,2023,12,December,3,6,Sunday,4,337,48,1,0,0,1,0,1,1,1066,2188.23,1993.56,2128.79,1986.24,1921.7385714285715,1958.4457142857143,1945.9080000000001,146.9995511816959
2023-12-04,Electronics,East,1992.9,2023,12,December,4,0,Monday,4,338,49,0,1,0,1,0,1,1,1067,2205.93,1745.9,2017.83,2039.13,1952.077142857143,1963.9557142857143,1953.231,182.03326451634405
2023-12-05,Electronics,East,1853.67,2023,12,December,5,1,Tuesday,4,339,49,0,0,0,1,0,1,1,1068,1992.9,1846.96,2075.6,2249.42,1987.362857142857,1962.1749999999997,1951.6899999999998,157.7226343632309
2023-12-06,Electronics,East,1985.34,2023,12,December,6,2,Wednesday,4,340,49,0,0,0,0,0,1,1,1069,1853.67,1836.47,1819.01,1755.95,1988.3214285714287,1946.3228571428572,1938.4983333333334,156.74446406264866
2023-12-07,Electronics,East,2003.99,2023,12,December,7,3,Thursday,4,341,49,0,0,0,0,0,1,1,1070,1985.34,1850.91,1914.21,1890.19,2009.5885714285716,1958.2035714285714,1946.1446666666666,142.12491869579745
2023-12-08,Electronics,East,2048.04,2023,12,December,8,4,Friday,4,342,49,0,0,1,0,0,1,1,1071,2003.99,1990.14,1900.99,1751.66,2031.4571428571428,1964.6164285714283,1949.9379999999999,124.29921503028189
2023-12-09,Electronics,East,2294.71,2023,12,December,9,5,Saturday,4,343,49,1,0,0,0,0,1,1,1072,2048.04,2188.23,2109.64,1860.64,2039.7285714285713,1975.1200000000001,1959.8173333333332,123.01133977925423
2023-12-10,Electronics,East,2148.5,2023,12,December,10,6,Sunday,4,344,49,1,0,0,0,0,1,1,1073,2294.71,2205.93,1993.56,1838.23,2054.94,1988.3392857142858,1974.2863333333332,148.39916891052593
2023-12-11,Electronics,East,2019.44,2023,12,December,11,0,Monday,4,345,50,0,1,0,0,0,1,1,1074,2148.5,1992.9,1745.9,2158.29,2046.7357142857143,1999.4064285714287,1984.6286666666667,140.0108337304875
2023-12-12,Electronics,East,1934.17,2023,12,December,12,1,Tuesday,4,346,50,0,0,0,0,0,1,1,1075,2019.44,1853.67,1846.96,2045.38,2050.5271428571427,2018.945,1980.0003333333334,138.66286978547762
2023-12-13,Electronics,East,2000.6,2023,12,December,13,2,Wednesday,4,347,50,0,0,0,0,0,1,1,1076,1934.17,1985.34,1836.47,2001.45,2062.0271428571427,2025.1742857142856,1976.2933333333333,121.94592294870311
2023-12-14,Electronics,East,2106.48,2023,12,December,14,3,Thursday,4,348,50,0,0,0,0,0,1,1,1077,2000.6,2003.99,1850.91,1952.37,2064.207142857143,2036.8978571428572,1976.265,120.47403450734814
2023-12-15,Electronics,East,1873.23,2023,12,December,15,4,Friday,4,349,50,0,0,1,0,0,1,1,1078,2106.48,2048.04,1990.14,1805.52,2078.8485714285716,2055.152857142857,1981.4019999999998,118.14133349913548
2023-12-16,Electronics,East,2308.06,2023,12,December,16,5,Saturday,4,350,50,1,0,0,0,0,1,1,1079,1873.23,2294.71,2188.23,1818.75,2053.8757142857144,2046.8021428571428,1983.659,141.83827161679446
2023-12-17,Electronics,East,2266.26,2023,12,December,17,6,Sunday,4,351,50,1,0,0,0,0,1,1,1080,2308.06,2148.5,2205.93,1881.41,2055.782857142857,2055.361428571429,1999.9693333333335,145.6546196445928
2023-12-18,Electronics,East,1930.14,2023,12,December,18,0,Monday,4,352,51,0,1,0,0,0,1,1,1081,2266.26,2019.44,1992.9,1924.37,2072.6057142857144,2059.6707142857144,2012.7976666666666,163.8163141913517
2023-12-19,Electronics,East,2129.18,2023,12,December,19,1,Tuesday,4,353,51,0,0,0,0,0,1,1,1082,1930.14,1934.17,1853.67,2128.79,2059.8485714285716,2055.187857142857,2012.99,171.9231332532668
2023-12-20,Electronics,East,2030.68,2023,12,December,20,2,Wednesday,4,354,51,0,0,0,0,0,1,1,1083,2129.18,2000.6,1985.34,2017.83,2087.707142857143,2074.867142857143,2013.0030000000002,163.77038099265025
2023-12-21,Electronics,East,1971.82,2023,12,December,21,3,Thursday,4,355,51,0,0,0,0,0,1,1,1084,2030.68,2106.48,2003.99,2075.6,2092.0042857142857,2078.1057142857144,2013.4313333333334,161.4825113190478
2023-12-22,Electronics,East,2058.75,2023,12,December,22,4,Friday,4,356,51,0,0,1,0,0,1,1,1085,1971.82,1873.23,2048.04,1819.01,2072.7671428571425,2075.807857142857,2009.9720000000002,167.38371652327595
2023-12-23,Electronics,East,2291.26,2023,12,December,23,5,Saturday,4,357,51,1,0,0,0,0,1,1,1086,2058.75,2308.06,2294.71,1914.21,2099.27,2076.572857142857,2017.9633333333334,143.50868161892393
2023-12-24,Electronics,East,2205.9,2023,12,December,24,6,Sunday,4,358,51,1,0,0,0,0,1,1,1087,2291.26,2266.26,2148.5,1900.99,2096.87,2076.3264285714286,2030.5316666666668,139.52002616112745
2023-12-25,Electronics,East,1877.22,2023,12,December,25,0,Monday,4,359,52,0,1,0,0,1,1,1,1088,2205.9,1930.14,2019.44,2109.64,2088.247142857143,2080.4264285714285,2040.6953333333333,128.75630686356487
2023-12-26,Electronics,East,2004.4,2023,12,December,26,1,Tuesday,4,360,52,0,0,0,0,1,1,1,1089,1877.22,2129.18,1934.17,1993.56,2080.6871428571426,2070.2678571428573,2032.948,140.59612995080778
2023-12-27,Electronics,East,2015.8,2023,12,December,27,2,Wednesday,4,361,52,0,0,0,0,1,1,1,1090,2004.4,2030.68,2000.6,1745.9,2062.861428571429,2075.284285714286,2033.3093333333334,141.33147142192772
2023-12-28,Electronics,East,2043.16,2023,12,December,28,3,Thursday,4,362,52,0,0,0,0,1,1,1,1091,2015.8,1971.82,2106.48,1846.96,2060.7357142857145,2076.37,2042.306,142.0064622775065
2023-12-29,Electronics,East,2086.09,2023,12,December,29,4,Friday,4,363,52,0,0,1,0,1,1,1,1092,2043.16,2058.75,1873.23,1836.47,2070.9271428571433,2071.847142857143,2048.846,137.0345801509399
2023-12-30,Electronics,East,2080.35,2023,12,December,30,5,Saturday,4,364,52,1,0,0,0,1,1,1,1093,2086.09,2291.26,2308.06,1850.91,2074.8328571428574,2087.0514285714285,2057.1666666666665,137.01928340131934
2023-12-31,Electronics,East,2247.81,2023,12,December,31,6,Sunday,4,365,52,1,0,0,0,1,1,1,1094,2080.35,2205.9,2266.26,1990.14,2044.702857142857,2070.7864285714286,2064.8146666666667,99.56632340879206
2021-01-31,Electronics,North,1929.51,2021,1,January,31,6,Sunday,1,31,4,1,0,0,0,1,0,0,30,1930.29,1945.41,2045.86,1742.99,1758.0200000000002,1784.1499999999999,1777.1426666666666,149.3794772829699
2021-02-01,Electronics,North,1662.16,2021,2,February,1,0,Monday,1,32,5,0,1,0,1,0,0,0,31,1929.51,1645.25,1813.18,1832.35,1755.7485714285717,1775.8392857142858,1783.3600000000001,146.14094890761808
2021-02-02,Electronics,North,1734.3,2021,2,February,2,1,Tuesday,1,33,5,0,0,0,1,0,0,0,32,1662.16,1571.03,1734.75,1922.51,1758.1642857142858,1765.0521428571428,1777.6870000000001,144.13598808730853
2021-02-03,Electronics,North,1779.6,2021,2,February,3,2,Wednesday,1,34,5,0,0,0,1,0,0,0,33,1734.3,1853.49,1708.32,1731.12,1781.4885714285715,1765.02,1771.4133333333334,119.99528149453377
2021-02-04,Electronics,North,1535.48,2021,2,February,4,3,Thursday,1,35,5,0,0,0,1,0,0,0,34,1779.6,1690.98,1719.5,1773.75,1770.9328571428573,1770.1114285714284,1773.0293333333332,115.78183848864003
2021-02-05,Electronics,North,1783.52,2021,2,February,5,4,Friday,1,36,5,0,0,1,1,0,0,0,35,1535.48,1669.69,1637.46,1681.88,1748.7185714285715,1756.967142857143,1765.087,144.92749445022162
2021-02-06,Electronics,North,2003.29,2021,2,February,6,5,Saturday,1,37,5,1,0,0,0,0,0,0,36,1783.52,1930.29,2012.89,1728.72,1764.98,1767.3999999999999,1768.475,140.91277313761634
2021-02-07,Electronics,North,2025.71,2021,2,February,7,6,Sunday,1,38,5,1,0,0,0,0,0,0,37,2003.29,1929.51,1945.41,1708.2,1775.4085714285713,1766.7142857142858,1777.6273333333334,156.972095230179
2021-02-08,Electronics,North,1600.03,2021,2,February,8,0,Monday,1,39,6,0,1,0,0,0,0,0,38,2025.71,1662.16,1645.25,1936.34,1789.1514285714286,1772.45,1788.211,175.79482552382592
2021-02-09,Electronics,North,1902.77,2021,2,February,9,1,Tuesday,1,40,6,0,0,0,0,0,0,0,39,1600.03,1734.3,1571.03,1951.32,1780.275714285714,1769.22,1777.0006666666666,184.62194153252238
2021-02-10,Electronics,North,1730.55,2021,2,February,10,2,Wednesday,1,41,6,0,0,0,0,0,0,0,40,1902.77,1779.6,1853.49,1617.32,1804.3428571428572,1792.9157142857146,1775.3823333333335,188.56831650750937
2021-02-11,Electronics,North,1762.5,2021,2,February,11,3,Thursday,1,42,6,0,0,0,0,0,0,0,41,1730.55,1535.48,1690.98,1706.43,1797.3357142857142,1784.1342857142859,1779.1566666666665,190.54200602991665
2021-02-12,Electronics,North,1731.17,2021,2,February,12,4,Friday,1,43,6,0,0,1,0,0,0,0,42,1762.5,1783.52,1669.69,1725.06,1829.7671428571427,1789.2428571428572,1781.0256666666667,154.44527905963838
2021-02-13,Electronics,North,2050.19,2021,2,February,13,5,Saturday,1,44,6,1,0,0,0,0,0,0,43,1731.17,2003.29,1930.29,1752.64,1822.2885714285715,1793.6342857142856,1781.2293333333334,158.27779402352192
2021-02-14,Electronics,North,1847.63,2021,2,February,14,6,Sunday,1,45,6,1,0,0,0,0,0,0,44,2050.19,2025.71,1929.51,1664.83,1828.9885714285715,1802.1985714285715,1791.1476666666667,167.91588890756915
2021-02-15,Electronics,North,1791.3,2021,2,February,15,0,Monday,1,46,7,0,1,0,0,0,0,0,45,1847.63,1600.03,1662.16,1860.72,1803.5485714285714,1796.35,1797.2410000000002,145.08175952758188
