Date,Product,Region,Sales
2021-10-28,Food,South,1065.52
2021-10-28,Clothing,East,1063.27
2021-10-28,Clothing,South,933.06
2021-10-28,Clothing,North,1228.2
2021-10-28,Electronics,West,1386.04
2021-10-28,Electronics,East,1228.36
2021-10-28,Electronics,South,1241.93
2021-10-28,Electronics,North,1546.23
2021-10-28,Clothing,West,1253.52
2021-10-29,Food,South,1102.9
2021-10-29,Furniture,East,1390.71
2021-10-29,Furniture,South,1159.48
2021-10-29,Furniture,North,1562.19
2021-10-29,Food,West,1316.86
2021-10-29,Furniture,West,1335.5
2021-10-29,Clothing,West,1203.73
2021-10-29,Food,East,1176.5
2021-10-29,Food,North,1307.8
2021-10-29,Clothing,South,1025.49
2021-10-29,Clothing,North,1237.0
2021-10-29,Electronics,West,1423.64
2021-10-29,Electronics,East,1390.76
2021-10-29,Electronics,South,1181.65
2021-10-29,Electronics,North,1619.73
2021-10-29,Clothing,East,1056.35
2021-10-30,Furniture,West,1529.7
2021-10-30,Furniture,East,1292.73
2021-10-30,Furniture,South,1391.21
2021-10-30,Furniture,North,1728.81
2021-10-30,Food,West,1342.96
2021-10-30,Food,East,1293.12
2021-10-30,Food,South,1168.57
2021-10-30,Food,North,1348.03
2021-10-30,Clothing,West,1339.57
2021-10-30,Clothing,South,1146.68
2021-10-30,Clothing,North,1403.7
2021-10-30,Electronics,West,1672.42
2021-10-30,Electronics,East,1388.19
2021-10-30,Electronics,South,1479.33
2021-10-30,Electronics,North,1778.7
2021-10-30,Clothing,East,1380.66
2021-10-31,Furniture,West,1463.79
2021-10-31,Furniture,East,1405.12
2021-10-31,Furniture,South,1297.06
2021-10-31,Furniture,North,1591.48
2021-10-31,Food,West,1343.57
2021-10-31,Food,East,1260.38
2021-10-31,Food,South,1217.8
2021-10-31,Food,North,1461.35
2021-10-31,Clothing,West,1566.76
2021-10-31,Clothing,South,1206.28
2021-10-31,Electronics,North,1676.31
2021-10-31,Electronics,South,1469.4
2021-10-31,Clothing,East,1369.36
2021-10-31,Electronics,West,1885.22
2021-10-31,Clothing,North,1482.68
2021-10-31,Electronics,East,1331.66
2021-11-01,Furniture,West,1446.97
2021-11-01,Furniture,East,1216.1
2021-11-01,Furniture,South,1208.64
2021-11-01,Furniture,North,1306.7
2021-11-01,Food,West,1130.04
2021-11-01,Food,South,1042.69
2021-11-01,Clothing,West,1228.4
2021-11-01,Food,East,1070.72
2021-11-01,Clothing,South,935.26
2021-11-01,Clothing,North,1178.78
2021-11-01,Electronics,West,1581.44
2021-11-01,Electronics,East,1482.47
2021-11-01,Electronics,South,1239.16
2021-11-01,Electronics,North,1636.47
2021-11-01,Clothing,East,1257.58
2021-11-01,Food,North,1156.43
2021-11-02,Food,North,1255.97
2021-11-02,Furniture,West,1368.37
2021-11-02,Furniture,East,1187.93
2021-11-02,Furniture,South,1170.36
2021-11-02,Furniture,North,1372.05
2021-11-02,Food,West,1117.36
2021-11-02,Food,East,1058.43
2021-11-02,Food,South,1065.69
2021-11-02,Clothing,West,1247.85
2021-11-02,Clothing,South,938.89
2021-11-02,Clothing,North,1217.46
2021-11-02,Electronics,West,1626.24
2021-11-02,Electronics,East,1399.56
2021-11-02,Electronics,South,1467.23
2021-11-02,Electronics,North,1732.92
2021-11-02,Clothing,East,988.73
2021-11-03,Furniture,West,1477.11
2021-11-03,Furniture,East,1229.43
2021-11-03,Furniture,South,1122.08
2021-11-03,Furniture,North,1442.99
2021-11-03,Food,West,1122.22
2021-11-03,Food,East,1078.51
2021-11-03,Food,South,1082.52
2021-11-03,Food,North,1284.61
2021-11-03,Clothing,West,1098.54
2021-11-03,Clothing,South,904.01
2021-11-03,Clothing,North,1137.77
2021-11-03,Electronics,West,1637.93
2021-11-03,Electronics,East,1521.97
2021-11-03,Electronics,South,1282.19
2021-11-03,Electronics,North,1493.21
2021-11-03,Clothing,East,971.38
2021-11-04,Food,East,1144.09
2021-11-04,Furniture,West,1389.68
2021-11-04,Furniture,East,1235.21
2021-11-04,Furniture,South,1145.07
2021-11-04,Furniture,North,1458.69
2021-11-04,Food,West,1289.2
2021-11-04,Food,North,1353.71
2021-11-04,Food,South,1048.26
2021-11-04,Clothing,East,1138.43
2021-11-04,Clothing,South,946.33
2021-11-04,Clothing,North,1252.42
2021-11-04,Electronics,West,1604.62
2021-11-04,Electronics,East,1367.1
2021-11-04,Electronics,South,1377.78
2021-11-04,Electronics,North,1719.22
2021-11-04,Clothing,West,1225.09
2021-11-05,Furniture,West,1311.97
2021-11-05,Furniture,East,1275.61
2021-11-05,Furniture,South,1166.2
2021-11-05,Food,South,1100.38
2021-11-05,Furniture,North,1471.06
2021-11-05,Food,West,1107.43
2021-11-05,Food,East,1168.36
2021-11-05,Food,North,1242.74
2021-11-05,Electronics,East,1557.12
2021-11-05,Clothing,East,1012.22
2021-11-05,Clothing,South,1044.36
2021-11-05,Clothing,North,1290.03
2021-11-05,Electronics,West,1397.63
2021-11-05,Electronics,South,1355.88
2021-11-05,Electronics,North,1530.09
2021-11-05,Clothing,West,1169.03
2021-11-06,Furniture,West,1552.7
2021-11-06,Furniture,East,1396.09
2021-11-06,Furniture,South,1375.89
2021-11-06,Furniture,North,1551.51
2021-11-06,Food,West,1195.12
2021-11-06,Food,East,1209.56
2021-11-06,Food,South,1160.76
2021-11-06,Food,North,1385.83
2021-11-06,Clothing,East,1231.76
2021-11-06,Clothing,South,1158.19
2021-11-06,Clothing,North,1330.51
2021-11-06,Electronics,West,1688.24
2021-11-06,Electronics,East,1610.77
2021-11-06,Electronics,South,1630.43
2021-11-06,Electronics,North,2026.98
2021-11-06,Clothing,West,1406.88
2021-11-07,Food,South,1188.23
2021-11-07,Furniture,West,1401.26
2021-11-07,Furniture,East,1290.1
2021-11-07,Furniture,South,1156.97
2021-11-07,Furniture,North,1483.85
2021-11-07,Food,West,1280.49
2021-11-07,Food,East,1282.22
2021-11-07,Food,North,1313.57
2021-11-07,Clothing,West,1397.35
2021-11-07,Clothing,East,1149.74
2021-11-07,Clothing,South,1115.07
2021-11-07,Clothing,North,1309.95
2021-11-07,Electronics,West,1830.84
2021-11-07,Electronics,East,1660.63
2021-11-07,Electronics,South,1476.95
2021-11-07,Electronics,North,1842.4
2021-11-08,Furniture,West,1428.08
2021-11-08,Furniture,East,1113.6
2021-11-08,Furniture,South,1348.93
2021-11-08,Furniture,North,1439.75
2021-11-08,Food,West,1204.43
2021-11-08,Food,East,1097.79
2021-11-08,Food,South,1124.55
2021-11-08,Food,North,1282.33
2021-11-08,Clothing,West,1118.61
2021-11-08,Clothing,East,1066.12
2021-11-08,Clothing,South,1030.58
2021-11-08,Clothing,North,1077.66
2021-11-08,Electronics,West,1396.89
2021-11-08,Electronics,East,1502.22
2021-11-08,Electronics,South,1376.69
2021-11-08,Electronics,North,1771.09
2021-11-09,Furniture,West,1412.84
2021-11-09,Furniture,East,1350.24
2021-11-09,Furniture,South,1093.71
2021-11-09,Furniture,North,1485.75
2021-11-09,Food,West,1179.14
2021-11-09,Food,East,1003.86
2021-11-09,Food,South,1008.49
2021-11-09,Food,North,1216.52
2021-11-09,Clothing,West,1066.21
2021-11-09,Clothing,East,1103.16
2021-11-09,Clothing,South,1175.99
2021-11-09,Clothing,North,1227.97
2021-11-09,Electronics,West,1585.1
2021-11-09,Electronics,East,1419.01
2021-11-09,Electronics,South,1410.76
2021-11-09,Electronics,North,1637.91
2021-11-10,Furniture,West,1244.37
2021-11-10,Furniture,East,1258.21
2021-11-10,Furniture,South,1131.83
2021-11-10,Furniture,North,1419.94
2021-11-10,Food,West,1226.92
2021-11-10,Food,East,1121.47
2021-11-10,Food,South,1148.25
2021-11-10,Food,North,1104.17
2021-11-10,Clothing,West,1092.23
2021-11-10,Clothing,East,1052.51
2021-11-10,Clothing,South,958.38
2021-11-10,Clothing,North,1173.5
2021-11-10,Electronics,West,1653.3
2021-11-10,Electronics,East,1600.02
2021-11-10,Electronics,South,1358.57
2021-11-10,Electronics,North,1583.02
2021-11-11,Furniture,West,1405.55
2021-11-11,Furniture,East,1394.49
2021-11-11,Furniture,South,1135.71
2021-11-11,Furniture,North,1608.97
2021-11-11,Food,West,1356.87
2021-11-11,Food,East,1155.64
2021-11-11,Food,South,1064.86
2021-11-11,Clothing,West,1226.34
2021-11-11,Clothing,South,975.31
2021-11-11,Clothing,East,961.17
2021-11-11,Clothing,North,1274.41
2021-11-11,Electronics,West,1552.48
2021-11-11,Electronics,East,1390.14
2021-11-11,Electronics,South,1277.76
2021-11-11,Electronics,North,1853.45
2021-11-11,Food,North,1295.35
2021-11-12,Furniture,West,1284.27
2021-11-12,Furniture,East,1182.01
2021-11-12,Furniture,South,1165.2
2021-11-12,Furniture,North,1454.74
2021-11-12,Food,West,1225.07
2021-11-12,Food,East,1156.99
2021-11-12,Food,South,1024.91
2021-11-12,Food,North,1322.23
2021-11-12,Clothing,South,1044.6
2021-11-12,Clothing,East,903.04
2021-11-12,Clothing,North,1238.96
2021-11-12,Electronics,West,1520.88
2021-11-12,Electronics,East,1459.62
2021-11-12,Electronics,South,1244.22
2021-11-12,Electronics,North,1694.76
2021-11-12,Clothing,West,1130.44
2021-11-13,Food,West,1393.48
2021-11-13,Food,East,1195.68
2021-11-13,Furniture,North,1570.53
2021-11-13,Food,South,1098.8
2021-11-13,Furniture,East,1315.38
2021-11-13,Furniture,West,1498.31
2021-11-13,Furniture,South,1325.7
2021-11-13,Food,North,1387.03
2021-11-13,Clothing,West,1214.92
2021-11-13,Clothing,East,1195.33
2021-11-13,Clothing,South,1201.64
2021-11-13,Clothing,North,1341.13
2021-11-13,Electronics,West,1771.08
2021-11-13,Electronics,East,1662.72
2021-11-13,Electronics,South,1558.08
2021-11-13,Electronics,North,1938.21
2021-11-14,Furniture,West,1557.6
2021-11-14,Furniture,East,1403.07
2021-11-14,Furniture,South,1468.19
2021-11-14,Furniture,North,1653.2
2021-11-14,Food,West,1220.61
2021-11-14,Food,East,1199.42
2021-11-14,Food,South,1118.33
2021-11-14,Food,North,1270.9
2021-11-14,Clothing,West,1428.64
2021-11-14,Clothing,East,1242.76
2021-11-14,Clothing,South,1201.51
2021-11-14,Clothing,North,1368.91
2021-11-14,Electronics,West,1817.01
2021-11-14,Electronics,East,1690.42
2021-11-14,Electronics,South,1441.43
2021-11-14,Electronics,North,1929.89
2021-11-15,Furniture,West,1383.22
2021-11-15,Furniture,East,1293.52
2021-11-15,Furniture,South,1220.65
2021-11-15,Furniture,North,1514.3
2021-11-15,Food,West,1208.5
2021-11-15,Food,East,1068.89
2021-11-15,Food,South,974.26
2021-11-15,Food,North,1308.44
2021-11-15,Clothing,East,1041.84
2021-11-15,Clothing,South,1087.34
2021-11-15,Clothing,North,1066.76
2021-11-15,Electronics,West,1531.91
2021-11-15,Electronics,East,1329.24
2021-11-15,Electronics,South,1318.57
2021-11-15,Electronics,North,1659.46
2021-11-15,Clothing,West,1107.74
2021-11-16,Clothing,West,1326.46
2021-11-16,Furniture,West,1443.65
2021-11-16,Furniture,East,1156.77
2021-11-16,Furniture,South,1145.05
2021-11-16,Furniture,North,1569.07
2021-11-16,Food,West,1238.34
2021-11-16,Food,East,1107.4
2021-11-16,Food,South,959.01
2021-11-16,Clothing,South,982.2
2021-11-16,Clothing,East,1016.8
2021-11-16,Clothing,North,1092.33
2021-11-16,Electronics,West,1597.47
2021-11-16,Electronics,East,1393.05
2021-11-16,Electronics,South,1387.17
2021-11-16,Electronics,North,1688.37
2021-11-16,Food,North,1246.62
2021-11-17,Food,West,1259.96
2021-11-17,Food,East,1142.16
2021-11-17,Furniture,North,1462.1
2021-11-17,Food,South,1043.34
2021-11-17,Furniture,East,1157.33
2021-11-17,Furniture,West,1382.15
2021-11-17,Furniture,South,1218.32
2021-11-17,Food,North,1259.97
2021-11-17,Clothing,West,1134.0
2021-11-17,Clothing,East,1031.84
2021-11-17,Clothing,South,932.93
2021-11-17,Clothing,North,1231.15
2021-11-17,Electronics,West,1588.06
2021-11-17,Electronics,East,1455.39
2021-11-17,Electronics,South,1340.23
2021-11-17,Electronics,North,1529.42
2021-11-18,Furniture,West,1309.64
2021-11-18,Furniture,East,1447.24
2021-11-18,Furniture,South,1209.9
2021-11-18,Furniture,North,1492.45
2021-11-18,Food,West,1192.18
2021-11-18,Food,East,1109.09
2021-11-18,Food,South,1045.28
2021-11-18,Food,North,1311.55
2021-11-18,Clothing,East,1123.92
2021-11-18,Clothing,South,1012.86
2021-11-18,Clothing,North,1132.73
2021-11-18,Electronics,West,1537.73
2021-11-18,Electronics,East,1421.16
2021-11-18,Electronics,South,1427.42
2021-11-18,Electronics,North,1696.7
2021-11-18,Clothing,West,1104.87
2021-11-19,Food,South,923.14
2021-11-19,Furniture,West,1367.07
2021-11-19,Furniture,East,1239.33
2021-11-19,Furniture,South,1255.61
2021-11-19,Furniture,North,1497.1
2021-11-19,Food,West,1207.51
2021-11-19,Food,East,1111.58
2021-11-19,Food,North,1269.5
2021-11-19,Clothing,West,1050.83
2021-11-19,Clothing,East,1039.21
2021-11-19,Clothing,South,1168.43
2021-11-19,Clothing,North,1189.12
2021-11-19,Electronics,West,1594.33
2021-11-19,Electronics,East,1407.56
2021-11-19,Electronics,South,1334.33
2021-11-19,Electronics,North,1700.77
2021-11-20,Furniture,West,1550.03
2021-11-20,Furniture,East,1392.6
2021-11-20,Furniture,South,1277.98
2021-11-20,Furniture,North,1594.94
2021-11-20,Food,West,1294.48
2021-11-20,Food,East,1190.16
2021-11-20,Food,South,1010.42
2021-11-20,Food,North,1253.9
2021-11-20,Clothing,West,1456.65
2021-11-20,Clothing,East,1261.13
2021-11-20,Clothing,South,1072.28
2021-11-20,Clothing,North,1336.86
2021-11-20,Electronics,West,1701.82
2021-11-20,Electronics,East,1702.44
2021-11-20,Electronics,South,1476.29
2021-11-20,Electronics,North,1810.32
2021-11-21,Furniture,East,1344.72
2021-11-21,Furniture,South,1286.13
2021-11-21,Furniture,North,1663.66
2021-11-21,Food,West,1266.28
2021-11-21,Food,East,1087.41
2021-11-21,Food,South,1081.33
2021-11-21,Food,North,1379.35
2021-11-21,Furniture,West,1595.84
2021-11-21,Clothing,East,1178.72
2021-11-21,Clothing,South,1250.28
2021-11-21,Clothing,North,1298.01
2021-11-21,Electronics,West,1830.93
2021-11-21,Electronics,East,1648.68
2021-11-21,Electronics,South,1415.27
2021-11-21,Electronics,North,1972.81
2021-11-21,Clothing,West,1317.93
2021-11-22,Furniture,West,1421.9
2021-11-22,Furniture,East,1305.78
2021-11-22,Furniture,South,1217.09
2021-11-22,Furniture,North,1417.48
2021-11-22,Food,West,1138.36
2021-11-22,Food,East,1125.18
2021-11-22,Food,South,1043.92
2021-11-22,Food,North,1184.06
2021-11-22,Clothing,West,1099.8
2021-11-22,Clothing,East,1134.94
2021-11-22,Clothing,South,1033.84
2021-11-22,Clothing,North,1366.93
2021-11-22,Electronics,West,1663.64
2021-11-22,Electronics,East,1490.71
2021-11-22,Electronics,South,1337.28
2021-11-22,Electronics,North,1626.56
2021-11-23,Furniture,West,1422.64
2021-11-23,Furniture,East,1414.87
2021-11-23,Furniture,South,1256.56
2021-11-23,Furniture,North,1483.23
2021-11-23,Food,West,1235.79
2021-11-23,Food,East,1093.57
2021-11-23,Food,South,981.06
2021-11-23,Food,North,1450.89
2021-11-23,Clothing,West,1068.43
2021-11-23,Clothing,East,1038.56
2021-11-23,Clothing,South,981.37
2021-11-23,Clothing,North,1320.74
2021-11-23,Electronics,West,1494.05
2021-11-23,Electronics,East,1438.19
2021-11-23,Electronics,South,1338.03
2021-11-23,Electronics,North,1682.89
2021-11-24,Furniture,West,1255.98
2021-11-24,Furniture,East,1234.86
2021-11-24,Furniture,South,1189.33
2021-11-24,Furniture,North,1515.08
2021-11-24,Food,West,1251.85
2021-11-24,Food,East,1164.9
2021-11-24,Food,South,994.45
2021-11-24,Food,North,1247.38
2021-11-24,Clothing,East,1067.44
2021-11-24,Clothing,South,1059.3
2021-11-24,Clothing,North,1071.84
2021-11-24,Electronics,West,1776.93
2021-11-24,Electronics,East,1504.48
2021-11-24,Electronics,South,1357.14
2021-11-24,Electronics,North,1562.81
2021-11-24,Clothing,West,1202.58
2021-11-25,Food,South,1000.75
2021-11-25,Furniture,West,1416.65
2021-11-25,Furniture,East,1300.83
2021-11-25,Furniture,South,1136.44
2021-11-25,Furniture,North,1539.26
2021-11-25,Food,West,1341.1
2021-11-25,Food,East,1022.78
2021-11-25,Food,North,1227.13
2021-11-25,Clothing,West,1054.11
2021-11-25,Clothing,East,998.16
2021-11-25,Clothing,South,884.98
2021-11-25,Clothing,North,1145.45
2021-11-25,Electronics,West,1552.3
2021-11-25,Electronics,East,1403.14
2021-11-25,Electronics,South,1408.31
2021-11-25,Electronics,North,1731.46
2021-11-26,Furniture,West,1389.82
2021-11-26,Furniture,East,1222.76
2021-11-26,Furniture,South,1103.21
2021-11-26,Furniture,North,1311.14
2021-11-26,Food,West,1261.39
2021-11-26,Food,East,1096.36
2021-11-26,Food,South,1081.48
2021-11-26,Food,North,1174.84
2021-11-26,Clothing,East,1146.3
2021-11-26,Clothing,South,1029.17
2021-11-26,Clothing,North,1077.93
2021-11-26,Electronics,West,1552.09
2021-11-26,Electronics,East,1568.32
2021-11-26,Electronics,South,1316.38
2021-11-26,Electronics,North,1765.39
2021-11-26,Clothing,West,1336.07
2021-11-27,Food,South,1168.2
2021-11-27,Furniture,West,1510.72
2021-11-27,Furniture,East,1510.71
2021-11-27,Furniture,South,1248.65
2021-11-27,Furniture,North,1455.2
2021-11-27,Food,West,1327.21
2021-11-27,Food,East,1295.92
2021-11-27,Food,North,1305.01
2021-11-27,Clothing,West,1427.69
2021-11-27,Clothing,East,1141.32
2021-11-27,Clothing,South,1167.72
2021-11-27,Clothing,North,1500.59
2021-11-27,Electronics,West,1867.82
2021-11-27,Electronics,East,1763.65
2021-11-27,Electronics,South,1612.83
2021-11-27,Electronics,North,1825.84
2021-11-28,Furniture,West,1624.95
2021-11-28,Furniture,East,1391.62
2021-11-28,Furniture,South,1244.94
2021-11-28,Furniture,North,1517.74
2021-11-28,Food,West,1243.03
2021-11-28,Food,East,1194.31
2021-11-28,Food,South,1178.29
2021-11-28,Food,North,1329.01
2021-11-28,Clothing,West,1367.06
2021-11-28,Clothing,East,1287.1
2021-11-28,Clothing,South,1120.8
2021-11-28,Clothing,North,1357.94
2021-11-28,Electronics,West,1840.7
2021-11-28,Electronics,East,1737.76
2021-11-28,Electronics,South,1620.76
2021-11-28,Electronics,North,1891.03
2021-11-29,Furniture,East,1243.77
2021-11-29,Furniture,South,1192.18
2021-11-29,Furniture,North,1453.18
2021-11-29,Food,West,1226.04
2021-11-29,Food,East,1187.65
2021-11-29,Food,South,977.15
2021-11-29,Food,North,1272.32
2021-11-29,Furniture,West,1402.85
2021-11-29,Clothing,East,1044.04
2021-11-29,Clothing,South,969.21
2021-11-29,Clothing,North,1066.12
2021-11-29,Electronics,West,1578.72
2021-11-29,Electronics,East,1430.06
2021-11-29,Electronics,South,1392.84
2021-11-29,Electronics,North,1588.38
2021-11-29,Clothing,West,1183.05
2021-11-30,Furniture,West,1340.33
2021-11-30,Furniture,East,1155.51
2021-11-30,Furniture,South,1223.17
2021-11-30,Furniture,North,1348.61
2021-11-30,Food,West,1262.95
2021-11-30,Food,East,1102.32
2021-11-30,Food,South,999.8
2021-11-30,Food,North,1223.49
2021-11-30,Clothing,West,1105.16
2021-11-30,Clothing,East,1004.13
2021-11-30,Clothing,South,1061.76
2021-11-30,Clothing,North,1205.21
2021-11-30,Electronics,West,1579.77
2021-11-30,Electronics,East,1440.05
2021-11-30,Electronics,South,1249.36
2021-11-30,Electronics,North,1703.74
2021-12-01,Furniture,West,1299.33
2021-12-01,Furniture,East,1088.17
2021-12-01,Furniture,South,1074.92
2021-12-01,Furniture,North,1233.45
2021-12-01,Food,West,1174.39
2021-12-01,Food,East,1001.32
2021-12-01,Food,South,1026.2
2021-12-01,Food,North,1169.0
2021-12-01,Clothing,West,1112.48
2021-12-01,Clothing,East,1046.76
2021-12-01,Clothing,South,935.75
2021-12-01,Clothing,North,967.54
2021-12-01,Electronics,West,1547.21
2021-12-01,Electronics,East,1586.72
2021-12-01,Electronics,South,1620.7
2021-12-01,Electronics,North,1772.22
2021-12-02,Furniture,West,1382.1
2021-12-02,Furniture,East,1256.62
2021-12-02,Furniture,South,1133.82
2021-12-02,Furniture,North,1279.08
2021-12-02,Food,West,1044.05
2021-12-02,Food,East,959.72
2021-12-02,Food,South,1050.52
2021-12-02,Food,North,1125.51
2021-12-02,Clothing,West,1061.74
2021-12-02,Clothing,East,1099.77
2021-12-02,Clothing,South,836.56
2021-12-02,Clothing,North,1109.95
2021-12-02,Electronics,West,1657.85
2021-12-02,Electronics,East,1614.2
2021-12-02,Electronics,South,1505.09
2021-12-02,Electronics,North,1798.21
2021-12-03,Furniture,East,1172.34
2021-12-03,Furniture,South,987.15
2021-12-03,Furniture,North,1260.0
2021-12-03,Food,West,1019.57
2021-12-03,Food,East,1115.86
2021-12-03,Food,South,963.66
2021-12-03,Food,North,1215.58
2021-12-03,Furniture,West,1335.88
2021-12-03,Clothing,East,941.28
2021-12-03,Clothing,South,894.21
2021-12-03,Clothing,North,1079.51
2021-12-03,Electronics,West,1690.45
2021-12-03,Electronics,East,1658.5
2021-12-03,Electronics,South,1329.76
2021-12-03,Electronics,North,2033.43
2021-12-03,Clothing,West,1212.64
2021-12-04,Furniture,West,1556.95
2021-12-04,Furniture,East,1240.48
2021-12-04,Furniture,South,1260.91
2021-12-04,Furniture,North,1446.46
2021-12-04,Food,West,1210.48
2021-12-04,Food,East,1147.41
2021-12-04,Food,South,1015.1
2021-12-04,Food,North,1169.37
